Date,PFE,JNJ,NVAX,MRNA,AZN
2020-06-08,0.8952192224459892,1.1970440690076334,1.136802009667643,3.8551858296313393,1.4669188946338907
2020-06-09,0.8859220149255246,1.190437811373299,1.1657360032082185,3.7984344313133644,1.4711036346702318
2020-06-10,0.8788267909554129,1.2054446593309778,1.1411166838392584,3.9184605344930876,1.4964915295729568
2020-06-11,0.8147252907336523,1.1489240626648993,1.1276649386927826,3.9269407085806427,1.4387410657640012
2020-06-12,0.8257351070395708,1.159363713279664,1.156598932233358,4.044357489142857,1.4359511317968368
2020-06-15,0.8161932628595798,1.1520233989863484,1.2961928354566221,4.342465755129032,1.4685927262826648
2020-06-16,0.8171719109435316,1.178203954217773,1.3236040483812033,4.196999129686644,1.4948176979241827
2020-06-17,0.8210865032793384,1.1746152888397527,1.406345119327405,4.129810938576033,1.5037452291560598
2020-06-18,0.8132573186077248,1.1696402542089048,1.5043146741716154,4.236790428668209,1.4691506701655894
2020-06-19,0.8176612857084309,1.1730656837531526,1.6434009515829735,4.328114729571431,1.4791943037158568
2020-06-22,0.8100766362504965,1.1694770183751324,1.6738577257395428,4.223744313258064,1.4903537177557031
2020-06-23,0.8017581782598304,1.1651544224863795,1.7680203290437677,4.105675077622123,1.5135098371267295
2020-06-24,0.7875677303196071,1.1403603626560312,1.9670049999641768,4.2296149158894085,1.4543643526960566
2020-06-25,0.790748361953912,1.1391369769404787,2.1203045096497313,4.044357489142857,1.4789152781362593
2020-06-26,0.78389782536625,1.123967019297276,1.9642131064085555,3.9973906773824908,1.4702666652077094
2020-06-29,0.798577597348449,1.133998706475858,2.1220811515815403,4.049576134377875,1.4761254514453654
2020-06-30,0.8000455187514532,1.1469667464386142,2.1154821128464865,4.18851920443779,1.4755674002861703
2020-07-01,0.8254904196571211,1.1449278122954427,2.0228424837977035,4.017612554410137,1.4875638910648092
2020-07-02,0.8443294206346533,1.149739737240767,2.0720811225356233,3.8206131758847928,1.5009552951888954
2020-07-06,0.8443294206346533,1.166133080599522,2.0162436387020968,3.8584476073225766,1.5093249898141181
2020-07-07,0.8325856943501562,1.1650728045694931,2.6538069418580132,3.984996768207372,1.4917487383774206
2020-07-08,0.8257351070395708,1.1684983602619898,2.494923838700664,4.01696034817511,1.5118357909254145
2020-07-09,0.8186398830694591,1.1621367040818167,2.4441624193467497,4.237442883741937,1.505698193660702
2020-07-10,0.8276924032074742,1.1611579198204254,2.3949237806088295,4.084148788124422,1.4998393001467754
2020-07-13,0.861455711380885,1.184320882795536,2.647715625754589,4.682322187640555,1.4853321155331105
2020-07-14,0.861945187591631,1.2064233174441203,2.791116674157286,4.8949772530322555,1.505977111964029
2020-07-15,0.8739335505356544,1.209196308246273,2.8210659193216734,5.232876817999997,1.6181302690081214
2020-07-16,0.8709976062837992,1.2172706791985701,3.0530455902779057,5.336594779239636,1.6022279564964685
2020-07-17,0.8869005615636295,1.2180863537744375,3.5657360419361077,6.187214543129035,1.7046165055698912
2020-07-20,0.8930171374497894,1.2201254140658577,3.508375390207692,5.393346426396311,1.6371015410665364
2020-07-21,0.8976656904870983,1.221267181864524,3.5708121064157203,5.274624984525343,1.6200832335127637
2020-07-22,0.943417564496226,1.2234692256932194,3.717004854734591,5.428897513914749,1.5896735218349047
2020-07-23,0.9397476595428688,1.2202067796862466,3.5428931708595095,4.913894468751147,1.5391766503327817
